Product Review ID,Title,rating,detail_review,upvote,downvote
679,Not recommended at all,,"The worst laptop I used it for week and it died all of sudden while am watching Netflix and there is no sign of power.I tried turning it on but of no use, Iam not able to replace it as  I flew to different country and I must stay there for a year.READ MORE",23,6
679,Utterly Disappointed,,Battery backup is less than 1 hour with brand new laptop.Support from Laptop company is very poor.READ MORE,18,9
679,Best in the market!,5,Good one,8,17
681,Don't waste your money,,"I bought this laptop in offer sale, its not even turned on, waste of money and time. Am going to return this product.Please don't buy this product, there is no support from vaio company side. Spares will not be available in future. Not even worth for single star.READ MORE",22,1
681,Not good,,Slightly Disappointed I ordered A Laptop in Flipkart but automatically it turns off and again it was not getting turn on I think laptop having manufacturing issues.My Laptop is very important to me.so please rectify my laptop issue as soon as possible🙏🙏🙏🙏Thanking you Flipkart TeamREAD MORE,20,3
681,Useless product,,"worst product ever. DO NOT BUYsome keys randomly stop working, laptop overheats, freezes and you have to do a hard reset.audio is too low. quality is comparable to a five thousand Rs product.READ MORE",8,0
681,Horrible,,"After 2 month ...Heating problem with normal office work, shutdown problem and sund quality is not good..low sound volumeHome service not provide timelyREAD MORE",20,4
681,Highly recommended,5,"I am an 11-year Sony Vaio user. You won't believe that the battery lasted for 8 years with heavy usage. Still, the PC is running well. The new VAIO RYZEN 7 is also looking good. It has decent screen quality and body quality. The fan sound is amazing while loading the CPU. Lightning Speed.  Let's see the lifetime of the new VAIO series. I see a lot of customers say VAIO is heating. If you take any VAIO it will produce a lot of heat, which means it conducts the heat from CPU and GPU. If other b...",51,21
681,Perfect product!,5,"Hello guys , first ever review for Vaio E15 I just explain in short that this is a fantastic laptop with mind blowing processor Display is amazing Battery back up is very nice Looks is very very awesome I gave 10/10 . Guys go for it , it’s best in it’s segment. Thanks Vaio & Thanks Flipkart to delivered me first in India .",71,35
681,Very poor,,Everyone avoid this laptop as the company ran away again and they are not providing any support not giving reply on mails . Even flipkart ignored us. So save ur precious money.READ MORE,5,0
681,Moderate,,"Camera clarity very worst, sudden hot , battery very low.READ MORE",5,0
681,Useless product,,Laptop is not properly work and all customer no purchase of viao laptop products is not working and so good praformancsREAD MORE,6,1
681,Worthless,,"They don’t have adequate customers Service,The battery hardly lasts for 4 hours, The charging port is defective charging doesn't start until one adjusts it after the plug-in.And the worst part is the flickering of the screen when one turns on the Camera.Many times it gets stuck while using, the only option you are left with is to forcefully turn it off and lose all the previous unsaved work.Low audio sound And the hard Power button, one can turn on the laptop only after multiple clicks o...READ MORE",9,2
682,Simply awesome,5,Thankyou,9,0
682,Absolute rubbish!,,"waste laptop, it's stucking a lot.READ MORE",5,0
682,An Average performer...,3,An Average laptop.Pros - 15.6 inch screen & Dolby SoundGood for Internet users & studentsCons - 1. Lag in performance. Bit stuck in working2. Touch pad is not that responsive sometimes you have to click multiple times.3. Material used is not that robust. Have to handle carefully.All in all ok for average users & not for multitasking.Got in 28K during Diwali,5,1
682,Absolute rubbish!,,Most item.. ever seen... Application stuck several time..  Too late working.. also on chromePlease i suggest all not to buy this product....READ MORE,10,5
682,Nice,3,Pros: Design is good. Applications stuck sometimesBattery is Ok Ok. 3 hours for normal useValue for moneyCons: Battery back up not met expectation.Display brightness is low.No bag provided while buying,4,1
682,Terrific,5,Good,2,1
682,Very poor,,Very pathetic and slow laptopREAD MORE,2,1
682,Useless product,,Very poor performance don't buy waist of money don't buy go with DellREAD MORE,1,0
682,Poor Performance,,Performance of the Laptop is very poor. The startup itself takes 2 minutes. It comes with lots of Bloatware like McAfee which eats up the limited processing power of this Laptop. Don't get carried away by the 10th Generation processor as that is not of any help when the clock speed it supports is only 1.2 GHz.READ MORE,1,0
682,Highly recommended,5,Good,0,0
683,Brilliant,5,Execellent product in less money worth buying,46,8
683,Fabulous!,5,"Intentionally giving my review after 2-3 month of purchase, product is fantabulous, loved it. Very good quality of laptop, perfect for family, kids & limited office use.",38,8
683,Does the job,3,Nice,8,0
683,Excellent,5,It's good smooth to use ......love it,5,0
683,Good,3,"Display quality not good, design ok ,poor rigidity , battery backup 2.5 Hrs . Performance ok",4,0
683,Wonderful,5,Good Quality,12,3
683,Horrible,,"I have ordered it 2 months back. Very little time i have used it. It worked fine for 1 month and after it fan sound increased like CPU fan sound. I did not expect this. Do not go for it. Don't buy any Lenovo product, it is Waste of money.READ MORE",107,115
683,Worst experience ever!,,Its worst condition.. I have bought this one.. It automatically off the screen within 2days... Dont buy thisREAD MORE,2,0
683,Nice product,4,Good,2,0
683,Did not meet expectations,,"Within 6 months of using this, nit even able to use not even 1 month, have got 4-5 technician visits, motherboard also replaced, creeking noise as in something about to crash, hence fan & keyboard body replaced, not at all reliable. Support is too slow. Windows reinstalled by technician & all pre-installed applications such as MS office, etc, all gine. They say we don't support on applications, only hardware. Overall, very poor quality & service.READ MORE",1,0
684,Does the job,3,Keyboard not functioning properly. I am looking for service centre,8,0
684,Terrible product,,Very delicate and lot of issues of overheatingREAD MORE,1,0
684,Perfect product!,5,Very nice,3,5
685,BEST LAPTOP UNDER 60K,5,"Ive been using this laptop for a while, it has an excellent performance,expect the battery dosent stay much longer but with proper use it can last longerif you are looking for a laptop with a decent specs then you are in the right placethe 2 day delivery from flipkart is also satifying",120,60
685,Value-for-money,4,Good,10,2
685,Just wow!,5,"best laptop, light weighted and fast",31,15
685,Excellent,5,if you can add an additional SSD then laptop will be awesome. It boasts an NVME port and on adding an m.2 nvme ssd the laptop becomes amazingly fast.Also battery improves a lot as ssd requires way less power.,23,15
685,Worst experience ever!,,Laptop works very slowREAD MORE,5,1
685,Very poor,,Battery Backup Is Worst It's 1.5 hour Only Backup.Dont Buy This ProductREAD MORE,6,4
685,Very poor,,This machine is very slow and battery does not lasts long hardly for 1/2 hrs it works on battery. HP need to improve a lot in this. Please do not buy this machine. I want replacement of my machine.READ MORE,21,19
685,Hated it!,,"Extremely bad build and configuration assembly.I had to return laptop, as it took 1hr to boot for first time.It had hard disk issue.Disk usage was showing always 100% despite no program runningREAD MORE",2,1
685,Very poor,,Battery backup very less. Some times system hangs and waste of money . Not worthyREAD MORE,1,1
685,Horrible,,battery backup only 1.5 hours.READ MORE,8,7
686,Bad quality,,"The specification on paper is very impressive, but in reality it is not so.  System is Very slow. Performance is not good.  Battery is draining fast. It is really a cheat and spoil  lenovo reputations. Not advisable product.READ MORE",19,0
686,Utterly Disappointed,,Product review: I bought this laptop as I've used Lenovo laptops before but the quality of this laptop is just horrible. I'm really disappointed with its sound system . If someone is speaking in the same room and at same time you're watching video on this laptop you can not hear audio on laptop. Here it's described that product has Dolby sound system but it is a marketing agenda. Do not buy this product.Flipkart service review: As I received the product I asked for return within 24 hours but...READ MORE,18,2
686,Good quality product,4,"This is a NICE LAPTOP.It comes with i3 10th gen which is obviously not for gaming. In terms of performance on the basic usage, it's up to the mark!! It has good frequency 8gb ram so it feels 2 times smoother. If we talk about battery then it's just like 1.5 year old laptop, I mean it has low battery backup just like 1.5 year to 2 year old laptop. It runs 2-3 hrs on battery while reading and browsing. And it don't charge upto 100% due to windows feature of over charging prevention. It charge ...",30,7
686,Highly recommended,5,Awesome,14,2
686,Hated it!,,Don't waste your money for this laptopREAD MORE,12,7
686,Good quality product,4,Bettery draining very fast. Can't even use consistently more then 3 hours but company claimed 4-5 hours.Performance is not up to mark. Can't even run on multi-tasking.Booting speed is also slow.Speakers also low volume.,11,2
